"movie_name";"video_name";"video_id";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26"
"End of Watch";"End Of Watch Official Trailer #2 (2012) Jake Gyllenhaal Movie HD";"QG28aIUyG3k";2012;7.7;1.85;"Crime|Drama|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Gangs of New York";"Gangs of New York (2002) Official Trailer - Daniel Day-Lewis, Leonardo DiCaprio Movie HD";"qHVUPri5tjA";2002;7.5;2.35;"Crime|Drama";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Elysium";"ELYSIUM - Official Full Trailer - In Theaters 8/9";"QILNSgou5BY";2013;6.6;2.35;"Action|Drama|Sci-Fi|Thriller";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"Signs";"Signs Of Life Trailer 1989";"-qitFDVhNa4";2002;6.7;1.85;"Drama|Sci-Fi|Thriller";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"Jackie Brown";"Jackie Brown (1997) Blu-Ray Movie Trailer";"qjafUJYEjxI";1997;7.5;1.85;"Crime|Thriller";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Bad Santa";"Bad Santa 2 Official Trailer 2 (2016) - Billy Bob Thornton Movie";"QmckiK-JvB8";2003;7.1;1.85;"Comedy|Crime|Drama";0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"22 Jump Street";"22 Jump Street - Final Red Band Trailer (Official)";"qP755JkDxyM";2014;7.1;2.35;"Action|Comedy|Crime";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Indiana Jones and the Temple of Doom";"Indiana Jones and the Temple of Doom - Trailer";"QqGdBaSxINM";1984;7.6;2.35;"Action|Adventure";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ace Ventura: When Nature Calls";"Ace Ventura: When Nature Calls Trailer 1995";"qsRjfVH2l7E";1995;6.3;2.35;"Adventure|Comedy";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"It Follows";"It Follows Official Trailer #1 (2015) - Maika Monroe Horror Movie HD";"QX38jXwnRAM";2014;6.9;2.35;"Horror|Mystery";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
"Monsters University";"Monsters University NEW Trailer (2013) - Pixar Movie HD";"QxrQ6BaijAY";2013;7.3;1.85;"Adventure|Animation|Comedy|Family|Fantasy";0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"E.T. the Extra-Terrestrial";"ET The Extra Terrestrial (1982) Official 20th Anniversary Trailer Movie HD";"qYAETtIIClk";1982;7.9;1.85;"Family|Sci-Fi";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Salt";"Official SALT Trailer - In Theaters 7/23/2010";"QZ40WlshNwU";2010;6.4;2.35;"Action|Crime|Mystery|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"Gone Girl";"Gone Girl Official Trailer #2 (2014) - Ben Affleck, Rosamund Pike Movie HD";"QZsF7IRTgMQ";2014;8.1;2.35;"Crime|Drama|Mystery|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"Blood Diamond";"Blood Diamond (2006) Official Trailer - Leonardo DiCaprio Movie";"r0iDAjXWU4Q";2006;8;2.35;"Adventure|Drama|Thriller";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"The Devil Wears Prada";"The Intern – Official Trailer 2 –  Warner Bros. UK";"R1z5q6SSH00";2006;6.8;2.35;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"About a Boy";"A Monster Calls Official Trailer 1 (2016) - Felicity Jones Movie";"R2Xbo-irtBA";2002;7.1;2.35;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Monster";"A Monster Calls Official Trailer 1 (2016) - Felicity Jones Movie";"R2Xbo-irtBA";2003;7.3;1.85;"Biography|Crime|Drama|Thriller";0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Meet the Fockers";"Meet The Fockers - Trailer";"r5Vpw5QP8FU";2004;6.3;1.85;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Amadeus";"Amadeus (1984) Official Trailer - F. Murray Abraham, Mozart Drama Movie HD";"r7kWQj9FCGY";1984;8.3;2.35;"Biography|Drama|History|Music";0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
"2 Fast 2 Furious";"2 Fast 2 Furious Official Trailer #1 - Eva Mendes Movie (2003) HD";"r8twbrKIwtc";2003;5.9;2.35;"Action|Crime|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Equilibrium";"Equilibrium (2002) Official Trailer #1 - Christian Bale Movie HD";"raleKODYeg0";2002;7.5;2.35;"Action|Drama|Sci-Fi|Thriller";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"The Curious Case of Benjamin Button";"The Curious Case of Benjamin Button - Trailer";"rAYtpZgelAM";2008;7.8;2.35;"Drama|Fantasy|Romance";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
"Eternal Sunshine of the Spotless Mind";"Eternal Sunshine of the Spotless Mind Trailer";"rb9a00bXf-U";2004;8.3;1.85;"Drama|Fantasy|Romance|Sci-Fi";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0
"Avengers: Age of Ultron";"Avengers: Age of Ultron Official Extended Trailer (2015) - Avengers Sequel Movie HD";"rD8lWtcgeyg";2015;7.5;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"The Avengers";"Avengers: Age of Ultron Official Extended Trailer (2015) - Avengers Sequel Movie HD";"rD8lWtcgeyg";2012;8.1;1.85;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"The Big Short";"The Big Short Official Trailer #2 (2015) - Christian Bale, Brad Pitt Movie HD";"rDlYm15ztK4";2015;7.8;2.35;"Biography|Comedy|Drama|History";0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
"Jurassic Park";"Jurassic World - Official Trailer (HD)";"RFinNxS5KN4";1993;8.1;1.85;"Adventure|Sci-Fi|Thriller";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"The Da Vinci Code";"INFERNO - Official Trailer (HD)";"RH2BD49sEZI";2006;6.6;2.35;"Mystery|Thriller";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"Men in Black";"Men In Black 3 3D Official Trailer #2 - Will Smith, Tommy Lee Jones Movie (2012) HD";"RiweqN78BVU";1997;7.3;1.85;"Adventure|Comedy|Family|Mystery|Sci-Fi";0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
"Mission: Impossible III";"Mission: Impossible III - Trailer";"rl2bysiyltg";2006;6.9;2.35;"Action|Adventure|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"21 Jump Street";"21 JUMP STREET - Official Red Band Trailer - In Theaters 3/16/12!";"RLoKtb4c4W0";2012;7.2;2.35;"Action|Comedy|Crime";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Gran Torino";"Gran Torino (2008) Official Trailer - Clint Eastwood, Bee Vang Drama Movie HD";"RMhbr2XQblk";2008;8.2;2.35;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Wrath of the Titans";"Wrath of the Titans Official Trailer #2 - Sam Worthington Movie (2012) HD";"rNAo6KLIKVk";2012;5.8;1.85;"Action|Adventure|Fantasy";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Percy Jackson & the Olympians: The Lightning Thief";"Percy Jackson & the Olympians: The Lightning Thief | Trailer | 20th Century FOX";"rNhV8dk6W2M";2010;5.9;2.35;"Adventure|Family|Fantasy";0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Lucy";"Lucy Official International Trailer #1 (2014) - Scarlett Johansson Movie HD";"RnKVv8Lp_xU";2014;6.4;2.35;"Action|Sci-Fi|Thriller";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"Batman Forever";"Batman Forever (1995) Official Trailer - Val Kilmer, Jim Carrey, Tommy Lee Jones Superhero Movie HD";"ROLvjRB4E_Q";1995;5.4;1.85;"Action|Adventure|Fantasy";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"The Tree of Life";"THE TREE OF LIFE Official HD Trailer";"RrAz1YLh8nY";2011;6.7;1.85;"Drama|Fantasy";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"Fantastic Four";"Fantastic Four | Official Trailer [HD] | 20th Century FOX";"_rRoD28-WgU";2015;4.3;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Team America: World Police";"Team America: World Police - Trailer";"rRV3H4AcM7Y";2004;7.2;2.35;"Action|Comedy";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Clueless";"Clueless - Trailer";"RS0KyTZ3Ie4";1995;6.8;1.85;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"A Knight's Tale";"Casanova (2005) Official Trailer #1 - Heath Ledger Movie HD";"rSt1NFGgVUs";2001;6.9;2.35;"Action|Adventure|Romance";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Riddick";"Riddick Official Trailer #4 (2013) - Vin Diesel Sci-Fi Movie HD";"rTw4OHsh9so";2013;6.4;2.35;"Action|Sci-Fi|Thriller";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"True Grit";"True Grit - Trailer";"ruTdCaAWTNA";2010;7.7;2.35;"Adventure|Drama|Western";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"The Last King of Scotland";"The Last King of Scotland | #TBT Trailer | 20th Century FOX";"R_W7PC6NnN4";2006;7.7;2.35;"Biography|Drama|History|Thriller";0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0
"Road Trip";"Road Trip - Trailer";"RXmANh0-2Bg";2000;6.5;1.85;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Saving Private Ryan";"Saving Private Ryan - Trailer";"RYExstiQlLc";1998;8.6;1.85;"Action|Drama|War";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"A Bug's Life";"A Bug's Life Trailer 1999";"RYWrmRhLf0s";1998;7.2;2.35;"Adventure|Animation|Comedy|Family|Fantasy";0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"The Perfect Storm";"The Perfect Storm (2000) Official Trailer - George Clooney, Mark Wahlberg Movie HD";"RZvljNvnd18";2000;6.4;2.35;"Action|Adventure|Drama|Thriller";1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Ted";"Ted 2 - Official Trailer (HD)";"S3AVcCggRnU";2012;7;1.85;"Comedy|Fantasy";0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Ted 2";"Ted 2 - Official Trailer (HD)";"S3AVcCggRnU";2015;6.4;2.35;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mr. Deeds";"Mr. Deeds Goes To Town Trailer 1936";"s7T54nz9USE";2002;5.8;1.85;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"The Mask of Zorro";"The Mask Of Zorro Trailer 1998";"s9ZaML_FeaU";1998;6.7;2.35;"Action|Adventure|Comedy|Romance|Thriller|Western";1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
"10 Cloverfield Lane";"10 Cloverfield Lane Official Trailer #1 (2016) -  Mary Elizabeth Winstead, John Goodman Movie HD";"saHzng8fxLs";2016;7.3;2.35;"Drama|Horror|Mystery|Sci-Fi|Thriller";0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0
"Cloverfield";"10 Cloverfield Lane Official Trailer #1 (2016) -  Mary Elizabeth Winstead, John Goodman Movie HD";"saHzng8fxLs";2008;7;1.85;"Action|Adventure|Horror|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"Cruel Intentions";"Cruel Intentions Trailer 1999";"SCFR2vpMIQU";1999;6.9;1.85;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Rush Hour 2";"Rush Hour 2 (2001) Official Trailer2 - Jackie Chan, Chris Tucker Movie HD";"SCTzYY95Aw4";2001;6.6;2.35;"Action|Comedy|Crime|Thriller";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Blow";"Blow (2001) Official Trailer - Johnny Depp, Penelope Cruz Movie HD";"scWkP1GdnuU";2001;7.6;2.35;"Biography|Crime|Drama";0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Hobbit: An Unexpected Journey";"The Hobbit: An Unexpected Journey - Official Trailer 2 [HD]";"SDnYMbYB-nU";2012;7.9;2.35;"Adventure|Fantasy";0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"The Scorch Trials";"Maze Runner: The Scorch Trials | Official Trailer 2 [HD] | 20th Century FOX";"SDofO3P2HpE";2015;6.4;2.35;"Action|Sci-Fi|Thriller";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"Inside Out";"Inside Out Official Trailer #2 (2015) - Disney Pixar Movie HD";"seMwpP0yeu4";2015;8.3;1.85;"Adventure|Animation|Comedy|Drama|Family|Fantasy";0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"Pain & Gain";"Pain and Gain Official Trailer #1 (2013) - Michael Bay Movie HD";"SEQ8jyvmYtw";2013;6.5;2.35;"Comedy|Crime|Drama";0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Funny People";"Funny People (Theatrical) - Trailer";"Si9CpV-Bm3k";2009;6.4;1.85;"Comedy|Drama";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Great Gatsby";"The Great Gatsby Official Trailer #2 (2012) - Leonardo DiCaprio Movie HD";"sN183rJltNM";2013;7.3;2.35;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Silver Linings Playbook";"JOY | Teaser Trailer [HD] | 20th Century FOX";"SN4MLMHET7w";2012;7.8;2.35;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Resident Evil: Afterlife";"Official Resident Evil: Afterlife Trailer in HD";"SRRN6MvCdeg";2010;5.9;2.35;"Action|Adventure|Horror|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"Never Let Me Go";"Never Let Me Go Official Trailer";"sXiRZhDEo8A";2010;7.2;2.35;"Drama|Romance|Sci-Fi";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
"Crank: High Voltage";"Crank: High Voltage (2009) - Official Trailer";"t2koYVqwzT4";2009;6.2;1.85;"Action|Crime|Sci-Fi|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"Anchorman: The Legend of Ron Burgundy";"Anchorman: The Legend of Ron Burgundy - Trailer";"-T3wnP91OnI";2004;7.2;1.85;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Jupiter Ascending";"Jupiter Ascending Official Trailer #3 (2015) - Channing Tatum, MIla Kunis Movie HD";"t4ZzMkDLjWI";2015;5.4;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Man of Steel";"Man of Steel - Official Trailer 3 [HD]";"T6DJcgm3wNY";2013;7.2;2.35;"Action|Adventure|Fantasy|Sci-Fi";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"Tropic Thunder";"Tropic Thunder - Trailer";"T-6YhRZowgc";2008;7;2.35;"Action|Comedy";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"About Time";"About Time Official Trailer #1 (2013) - Rachel McAdams Movie HD";"T7A810duHvw";2013;7.8;2.35;"Drama|Fantasy|Romance";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
"In Time";"About Time Official Trailer #1 (2013) - Rachel McAdams Movie HD";"T7A810duHvw";2011;6.7;2.35;"Action|Sci-Fi|Thriller";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"The Kingdom";"The Kingdom Official Trailer #1 -  Jamie Foxx, Chris Cooper Movie (2007) HD";"T7xGu-SnWUk";2007;7.1;2.35;"Action|Drama|Thriller";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Exodus: Gods and Kings";"Exodus: Gods and Kings | Official Trailer [HD] | 20th Century FOX";"t-8YsulfxVI";2014;6.1;2.35;"Action|Adventure|Drama";1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Beach";"The Beach | #TBT Trailer | 20th Century FOX";"t99_nC_tYVM";2000;6.6;2.35;"Adventure|Drama|Thriller";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Transformers: Age of Extinction";"Transformers: Age of Extinction - Official Trailer (HD)";"T9bQCAWahLk";2014;5.7;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"xXx";"xXx: The Return of Xander Cage Official Trailer - Teaser (2017) - Vin Diesel Movie";"TaOE9emaz-8";2002;5.8;2.35;"Action|Adventure|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"The Hangover";"The Hangover (2009) Official Trailer #1 - Comedy Movie";"tcdUhdOlz9M";2009;7.8;2.35;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Kick-Ass 2";"Kick-Ass 2 Official Theatrical Trailer #2 (2013) - Chloe Moretz Movie HD";"Td921lYSBIA";2013;6.6;2.35;"Action|Comedy|Crime";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Brave";"Brave Trailer";"TEHWDA_6e3M";2012;7.2;2.35;"Adventure|Animation|Comedy|Family|Fantasy";0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Road to Perdition";"Road to Perdition - Trailer";"tGEveEqpjYk";2002;7.7;2.35;"Crime|Drama|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Remember the Titans";"Remember the Titans";"ThTD7u5z9hw";2000;7.8;2.35;"Biography|Drama|Sport";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"Fear and Loathing in Las Vegas";"Fear and Loathing in Las Vegas Official Trailer #1 - Gary Busey Movie (1998) HD";"tnvJ5xtZpi0";1998;7.7;2.35;"Adventure|Comedy|Drama";0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Amazing Spider-Man";"THE AMAZING SPIDER-MAN 3D - Official Trailer - In Theaters July 3rd";"-tnxzJ0SSOw";2012;7;2.35;"Action|Adventure|Fantasy";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"The Polar Express";"The Polar Express (2004) Official Trailer - Tom Hanks, Robert Zemeckis Movie HD";"TQhRqtt-Fpo";2004;6.6;2.35;"Adventure|Animation|Family|Fantasy";0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"8 Mile";"8 Mile Official Trailer #1 - Kim Basinger Movie (2002) HD";"TRZXaEl9fPo";2002;7;2.35;"Drama|Music";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
"The Island";"The Island Official Trailer #1 - Michael Caine Movie (1980) HD";"TS6zbGPPL18";2005;6.9;2.35;"Action|Adventure|Romance|Sci-Fi|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
"Along Came Polly";"Along Came Polly Official Trailer #1 - Ben Stiller Movie (2004) HD";"_tsUZbkynY8";2004;5.9;1.85;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Alien 3";"Alien 3 | #TBT Trailer | 20th Century FOX";"TtOBa2SMSPs";1992;6.4;2.35;"Action|Horror|Sci-Fi";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"Underworld: Awakening";"UNDERWORLD AWAKENING - Official Trailer - In Theaters 1.20.12";"tUcrbUCWKQc";2012;6.4;2.35;"Action|Fantasy|Horror";1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"The Theory of Everything";"The Theory of Everything Official UK Trailer #1 (2015) - Eddie Redmayne Movie HD";"t-v1_OttK4A";2014;7.7;2.35;"Biography|Drama|Romance";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"The Thing";"The Thing (2011) New Trailer‬‏ Exclusive";"Txjm94GnrPA";1982;8.2;2.35;"Horror|Mystery|Sci-Fi";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
"Captain Phillips";"Captain Phillips - Official Trailer #2 - In Theaters 10/11";"TzU3UJuV80w";2013;7.9;2.35;"Biography|Drama|Thriller";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Jaws";"Jaws Official Trailer #1 - Richard Dreyfuss, Steven Spielberg Movie (1975) HD";"U1fu_sA7XhE";1975;8;2.35;"Adventure|Drama|Thriller";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Taken";"Taken 2 | Official Trailer | 20th Century FOX";"U3T9PD5IGjI";2008;7.9;2.35;"Action|Thriller";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Need for Speed";"Need For Speed Official Trailer #1 (2014) - Aaron Paul Movie HD";"u3wtVI-aJuw";2014;6.5;2.35;"Action|Crime|Drama|Thriller";1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Speed";"Need For Speed Official Trailer #1 (2014) - Aaron Paul Movie HD";"u3wtVI-aJuw";1994;7.2;2.35;"Action|Adventure|Crime|Thriller";1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Captain America: The Winter Soldier";"Captain America: The Winter Soldier Official Super Bowl Spot (2014) - Marvel Movie HD";"u4c0tsO_knc";2014;7.8;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Hanna";"Hanna (2011) Movie Trailer HD";"u73CLdHpbNk";2011;6.8;2.35;"Action|Drama|Thriller";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Dances with Wolves";"Dances With Wolves (1990) - Kevin Costner Western Movie HD";"uc8NMbrW7mI";1990;8;2.35;"Adventure|Drama|Western";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"You Don't Mess with the Zohan";"Watch the ""You Don't Mess With the Zohan"" Trailer";"ucmnTmYpGhI";2008;5.5;1.85;"Action|Comedy";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"10 Things I Hate About You";"10 Things I Hate About You -Official Trailer #1 (1999) Heath Ledger Movie";"uE7qjQlfoRs";1999;7.2;1.85;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Hook";"Pan Official Trailer #1 (2015) - Hugh Jackman, Amanda Seyfried Movie HD";"UHl8F60t-ss";1991;6.7;2.35;"Adventure|Comedy|Family|Fantasy";0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Birdman or (The Unexpected Virtue of Ignorance)";"BIRDMAN - Official International Trailer";"uJfLoE6hanc";2014;7.8;1.85;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"The Grey";"The Grey Official Trailer #2 - Liam Neeson Movie (2012) HD";"ujrBaHS8UTg";2011;6.8;2.35;"Action|Adventure|Drama|Thriller";1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Donnie Brasco";"Donnie Brasco Trailer 1997";"UK__6gpKKHw";1997;7.8;2.35;"Biography|Crime|Drama";0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"I Love You, Man";"I Love You, Man - Trailer";"um5DuTLzw-I";2009;7.1;1.85;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Identity";"Identity Thief Official Trailer #2 (2013) - Jason Bateman, Melissa McCarthy Movie HD";"uO12W35DpsQ";2003;7.3;2.35;"Mystery|Thriller";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"17 Again";"17 Again (2009) Official Trailer - Zac Efron, Matthew Perry Movie HD";"UQK5Hh0L1Sg";2009;6.4;2.35;"Comedy|Drama|Family|Fantasy|Romance";0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0
"Horrible Bosses 2";"Horrible Bosses 2 - Official Main Trailer [HD]";"utriEZFno0E";2014;6.3;2.35;"Comedy|Crime";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Daybreakers";"Daybreakers (2010) - Official Trailer #2";"uueB1m9u8XA";2009;6.5;2.35;"Action|Horror|Sci-Fi|Thriller";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
"Creed";"Creed - Official Trailer [HD]";"Uv554B7YHk4";2015;7.7;2.35;"Drama|Sport";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"The Bucket List";"The Bucket List (2007) Official Trailer - Morgan Freeman, Jack Nicholson Movie HD";"UvdTpywTmQg";2007;7.4;1.85;"Adventure|Comedy|Drama";0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
